0	 matriculado	49548
1	 suspendido	19897
2	 satisfecho	12661
3	 miembro	5296
4	 liberado	27325
5	 aprobado	6078
6	 registrado	3301
7	 excluido	40805
8	 colegiado	24092
9	 licenciado	23384
10	 libre	2711
11	 inscrito	25083
12	 seleccionado	14483
13	 aceptado	14281
14	 eliminado	18121
15	 evaluado	46745
16	 alumno	8200
17	 iniciado	4392
18	 identificado	14638
19	 interesado	8992
20	 retrasado	22636
21	 responsable	2994
22	 retirado	17049
23	 experto	8704
24	 notificado	36307
25	 invitado	11161
26	 admitido	17120
27	 estudiante	10241
28	 profesor	4102
