0	 bueno	3383
1	 rápido	5744
2	 competente	12292
3	 profesional	2791
4	 amable	16765
5	 trabajador	8519
6	 duro	6002
7	 joven	2704
8	 competitivo	16451
9	 barato	12137
10	 guapo	24556
11	 importante	1713
12	 eficaz	7289
13	 buena	2097
14	 sencillo	6509
15	 fácil	2804
16	 divertido	11191
17	 bonito	7865
18	 atractivo	9901
19	 eficiente	10914
20	 difícil	3334
21	 responsable	2994
22	 agradable	10089
23	 feliz	6482
24	 pesado	22622
25	 interesante	4534
26	 urgente	8843
27	 exigente	19738
28	 simpático	31619
