0	 feliz	6482
1	 optimista	19569
2	 segura	8951
3	 buena	2097
4	 inteligente	9861
5	 orgullosa	26632
6	 querida	19833
7	 seria	11018
8	 ambiciosa	32318
9	 trabajadora	14255
10	 fuerte	3589
11	 competente	12292
12	 guapa	12300
13	 joven	2704
14	 generosa	32189
15	 importante	1713
16	 lista	3029
17	 contenta	24907
18	 interesante	4534
19	 prudente	27234
20	 popular	3480
21	 activa	7752
22	 superior	3532
23	 amable	16765
24	 atractiva	17137
25	 conservadora	24177
26	 preparada	16350
27	 poderosa	19822
28	 hábil	31512
