0	 trabajadora	14255
1	 buena	2097
2	 joven	2704
3	 guapa	12300
4	 bueno	3383
5	 amable	16765
6	 responsable	2994
7	 profesional	2791
8	 competente	12292
9	 trabajador	8519
10	 feliz	6482
11	 pequeña	4330
12	 guapo	24556
13	 puntual	20753
14	 jovencita	45912
15	 rápido	5744
16	 inteligente	9861
17	 urgente	8843
18	 mayor	1021
19	 contenta	24907
20	 rápida	5944
21	 simpática	40570
22	 bonita	11179
23	 competitivo	16451
24	 completa	4114
25	 seria	11018
26	 cariñosa	45202
27	 interesante	4534
28	 agradable	10089
