0	 bueno	3383
1	 buena	2097
2	 joven	2704
3	 trabajadora	14255
4	 guapa	12300
5	 rápido	5744
6	 amable	16765
7	 guapo	24556
8	 competente	12292
9	 profesional	2791
10	 duro	6002
11	 importante	1713
12	 trabajador	8519
13	 atractivo	9901
14	 urgente	8843
15	 competitivo	16451
16	 rápida	5944
17	 interesante	4534
18	 feliz	6482
19	 divertido	11191
20	 barato	12137
21	 atractiva	17137
22	 responsable	2994
23	 difícil	3334
24	 contenta	24907
25	 inteligente	9861
26	 sencillo	6509
27	 dura	3819
28	 eficaz	7289
