0	 bueno	3383
1	 profesional	2791
2	 barato	12137
3	 rápido	5744
4	 amable	16765
5	 joven	2704
6	 competente	12292
7	 económico	3643
8	 competitivo	16451
9	 responsable	2994
10	 sencillo	6509
11	 guapo	24556
12	 trabajador	8519
13	 buena	2097
14	 atractivo	9901
15	 pequeño	3722
16	 urgente	8843
17	 eficaz	7289
18	 puntual	20753
19	 bonito	7865
20	 divertido	11191
21	 efectivo	9125
22	 conocido	4247
23	 simpático	31619
24	 cualificado	23264
25	 serio	7666
26	 rapido	33937
27	 alto	3069
28	 fácil	2804
