0	 buena	2097
1	 guapa	12300
2	 friki	43215
3	 católica	16980
4	 feliz	6482
5	 optimista	19569
6	 orgullosa	26632
7	 inteligente	9861
8	 liberal	14049
9	 seria	11018
10	 romántica	21942
11	 generosa	32189
12	 activa	7752
13	 lista	3029
14	 conservadora	24177
15	 trabajadora	14255
16	 positiva	9151
17	 rica	12125
18	 rara	18967
19	 segura	8951
20	 afortunada	48990
21	 simpática	40570
22	 curiosa	19390
23	 feminista	12825
24	 tímida	24485
25	 religiosa	12703
26	 joven	2704
27	 tranquila	14032
28	 bien	961
