FEEL,prc_points

[MASC]	 	[FEM]	[model_name]
12.525030990750453	<	13.25893989348212	BSC-TeMU/roberta-base-bne
12.000639181847236	<	16.047535942823902	BSC-TeMU/roberta-large-bne
10.894509561998767	<	12.527539779681762	dccuchile/bert-base-spanish-wwm-uncased
9.014273397835042	<	10.527087098822724	dccuchile/bert-base-spanish-wwm-cased
5.385688230876515	<	6.165966386554622	mrm8488/electricidad-base-generator
12.255449972051425	<	13.971431550411845	MMG/mlm-spanish-roberta-base
8.695884553714592	>	7.288371504491965	bertin-project/bertin-roberta-base-spanish
2.195821931522392	>	2.0805833176189577	bert-base-multilingual-cased
6.207371253363369	<	6.537650415581194	bertin-project/bertin-base-random
5.902072328321821	>	5.4846022004754795	bertin-project/bertin-base-stepwise
8.695884553714592	>	7.288371504491965	bertin-project/bertin-base-gaussian
7.735714285714286	>	7.5708952780142775	bertin-project/bertin-base-random-exp-512seqlen
4.844410963666918	>	2.86618603833304	bertin-project/bertin-base-stepwise-exp-512seqlen
2.4177484717356963	<	2.709912945801741	bertin-project/bertin-base-gaussian-exp-512seqlen
2.2195560887822436	>	1.7880098165244829	amine/bert-base-5lang-cased
2.3329403735186447	>	2.108060230292294	Geotrend/bert-base-es-cased
0.0	<	6.145675265553869	mrm8488/RuPERTa-base
0.5987104697574455	>	0.033927056827820185	BSC-TeMU/RoBERTalex
0.29855607425903813	>	0.2459394374135369	Recognai/distilbert-base-es-multilingual-cased
8.12967020619136	<	13.816121613283222	flax-community/alberti-bert-base-multilingual-cased
0.32627272256460715	>	0.2755905511811024	Geotrend/distilbert-base-es-cased
