[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	150	100.0	17257	100.0	1.572156132395233	100.0
[TMP]	4	2.6666666666666665	760	4.404009966969925	0.03777840897618305	2.40296801301957
[SPT]	1	0.6666666666666666	83	0.48096424639276814	0.008801602706727054	0.5598427869449273
[SOC]	3	2.0	215	1.2458712406559658	0.027282918589965753	1.735382258020347
[QTY]	3	2.0	235	1.3617662397867532	0.02795620000688359	1.7782076112435077
[PER]	3	2.0	19	0.11010024917424813	0.01727219019085169	1.0986307170736866
[MIND]	9	6.0	896	5.19209596105928	0.08460525449225612	5.381479151396824
[FEEL]	9	6.0	836	4.844410963666918	0.09695644939460585	6.1671005440718805
[BODY]	14	9.333333333333334	2303	13.34530914991018	0.20392479688747464	12.971027030043658
[BEHA]	55	36.666666666666664	7373	42.724691429564814	0.6104255063991638	38.827282724722764
[???]	49	32.666666666666664	4537	26.290780552819147	0.45715280475112147	29.078079163462835
