[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	186	100.0	19715	100.0	2.245999240224776	100.0
[TMP]	6	3.225806451612903	760	3.8549327922901346	0.07378950288984926	3.2853752382598547
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	11	5.913978494623656	418	2.120213035759574	0.09249195102897902	4.118075793281327
[QTY]	2	1.075268817204301	86	0.4362160791275678	0.029055124381557107	1.2936391010822121
[PER]	2	1.075268817204301	44	0.22318031955363937	0.014414596177327137	0.6417898955248332
[MIND]	6	3.225806451612903	856	4.341871671316257	0.07012410910970102	3.1221786656830353
[FEEL]	8	4.301075268817204	2614	13.25893989348212	0.15406217194738334	6.859404455184279
[BODY]	19	10.21505376344086	3730	18.91960436216079	0.28470314523981305	12.676012535575053
[BEHA]	68	36.55913978494624	7117	36.09941668780117	0.8899406750323517	39.62337382372792
[???]	64	34.40860215053763	4090	20.74562515850875	0.6374179644178144	28.380150491681494
