[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	172	100.0	18710	100.0	1.8381779870167916	100.0
[TMP]	5	2.9069767441860463	548	2.928915018706574	0.04092756295576692	2.2265288369701843
[SPT]	1	0.5813953488372093	14	0.07482629609834313	0.00594540755264461	0.32344025413412264
[SOC]	7	4.069767441860465	199	1.0636023516835917	0.047208287823013964	2.5682109217088955
[QTY]	4	2.3255813953488373	910	4.863709246392304	0.05025352255784367	2.7338768559295454
[PER]	5	2.9069767441860463	333	1.7797969000534473	0.029175627298064086	1.5872036061868895
[MIND]	7	4.069767441860465	339	1.811865312667023	0.04947898343671113	2.691740614139949
[FEEL]	11	6.395348837209302	1627	8.695884553714592	0.21548567900016086	11.72278639621161
[BODY]	17	9.883720930232558	3481	18.60502405130946	0.2457290121071941	13.36807500921016
[BEHA]	54	31.3953488372093	7564	40.42757883484767	0.6534099200898817	35.54660782062303
[???]	61	35.46511627906977	3695	19.748797434526992	0.5005639841955101	27.231529684885597
