[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	127	100.0	14983	100.0	1.3270139735578206	100.0
[TMP]	4	3.1496062992125986	458	3.0567977040646066	0.04775333825427179	3.5985557956290113
[SPT]	1	0.7874015748031497	5	0.033371153974504436	0.007568931207060814	0.570373135315822
[SOC]	4	3.1496062992125986	250	1.668557698725222	0.02499257804557794	1.883369621087789
[QTY]	0	0.0	0	0.0	0	0.0
[PER]	2	1.5748031496062993	165	1.1012480811586465	0.013933208432387222	1.0499669717140416
[MIND]	2	1.5748031496062993	13	0.08676500033371154	0.009721898473799229	0.732614627088976
[FEEL]	3	2.3622047244094486	329	2.195821931522392	0.03124160282055123	2.3542783605202158
[BODY]	16	12.598425196850394	2890	19.288526997263567	0.23261022123076822	17.528844900338417
[BEHA]	36	28.346456692913385	6556	43.75625709137022	0.46766445024928976	35.24186327860946
[???]	59	46.45669291338583	4317	28.81265434158713	0.4915277448441144	37.04013330969627
