[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	173	100.0	14000	100.0	2.095095828202366	100.0
[TMP]	4	2.3121387283236996	881	6.292857142857143	0.04768103950273603	2.275840506238195
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	7	4.046242774566474	244	1.7428571428571429	0.04237153565045446	2.022415160208213
[QTY]	4	2.3121387283236996	872	6.228571428571429	0.25874792365135535	12.35017129853035
[PER]	3	1.7341040462427746	200	1.4285714285714286	0.016515858381587478	0.788310403718307
[MIND]	6	3.468208092485549	399	2.85	0.05828925990439856	2.78217631478995
[FEEL]	10	5.780346820809249	1083	7.735714285714286	0.1748386918931292	8.345140567777479
[BODY]	19	10.982658959537572	2237	15.978571428571428	0.20120018991936572	9.60338840882517
[BEHA]	66	38.15028901734104	5875	41.964285714285715	0.9020737969845342	43.05644566905236
[???]	54	31.213872832369944	2209	15.778571428571428	0.3933775323148045	18.776111670859954
