SOC,prc_count

[MASC]	 	[FEM]	[model_name]
4.854368932038835	<	5.913978494623656	BSC-TeMU/roberta-base-bne
1.6	<	1.9801980198019802	BSC-TeMU/roberta-large-bne
4.329004329004329	<	8.24742268041237	dccuchile/bert-base-spanish-wwm-uncased
8.71369294605809	<	10.880829015544041	dccuchile/bert-base-spanish-wwm-cased
10.112359550561798	>	8.045977011494253	mrm8488/electricidad-base-generator
2.4691358024691357	>	1.4598540145985401	MMG/mlm-spanish-roberta-base
4.069767441860465	>	1.6853932584269662	bertin-project/bertin-roberta-base-spanish
3.1496062992125986	>	3.007518796992481	bert-base-multilingual-cased
0.6802721088435374	<	1.2987012987012987	bertin-project/bertin-base-random
5.232558139534884	>	4.191616766467066	bertin-project/bertin-base-stepwise
4.069767441860465	>	1.6853932584269662	bertin-project/bertin-base-gaussian
4.046242774566474	>	3.6649214659685865	bertin-project/bertin-base-random-exp-512seqlen
2.0	<	2.4096385542168677	bertin-project/bertin-base-stepwise-exp-512seqlen
1.4814814814814814	<	1.8518518518518519	bertin-project/bertin-base-gaussian-exp-512seqlen
4.316546762589928	>	3.4246575342465753	amine/bert-base-5lang-cased
2.8776978417266186	<	4.109589041095891	Geotrend/bert-base-es-cased
0.0	<	2.3255813953488373	mrm8488/RuPERTa-base
5.4945054945054945	>	4.2105263157894735	BSC-TeMU/RoBERTalex
5.454545454545454	<	8.695652173913043	Recognai/distilbert-base-es-multilingual-cased
1.0416666666666667	<	1.0526315789473684	flax-community/alberti-bert-base-multilingual-cased
5.454545454545454	<	8.547008547008547	Geotrend/distilbert-base-es-cased
