[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	167	100.0	18087	100.0	2.248210194802054	100.0
[TMP]	3	1.7964071856287425	693	3.8314811743241	0.0434231289503826	1.9314532533825575
[SPT]	2	1.1976047904191616	57	0.3151434732128048	0.01610066621963467	0.7161548442783515
[SOC]	7	4.191616766467066	258	1.4264388787526954	0.05283777811564505	2.3502152173230053
[QTY]	7	4.191616766467066	504	2.7865317631448003	0.09089552208784267	4.043017076339059
[PER]	3	1.7964071856287425	105	0.5805274506551666	0.037533671222627164	1.6694911939019943
[MIND]	6	3.592814371257485	489	2.703599270194062	0.0727690452281479	3.2367545257286285
[FEEL]	10	5.9880239520958085	992	5.4846022004754795	0.15361387747103813	6.832718658878035
[BODY]	19	11.377245508982035	4923	27.218444186432244	0.3272245554924746	14.55489154212671
[BEHA]	52	31.137724550898202	7179	39.691491126223255	0.7770610524634819	34.56354100075145
[???]	58	34.73053892215569	2887	15.961740476585392	0.6767508975507792	30.10176268729021
