[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	241	100.0	20878	100.0	3.0534160986939365	100.0
[TMP]	7	2.904564315352697	770	3.6880927291886194	0.1076029249932617	3.5240177399761405
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	21	8.71369294605809	1333	6.3847111792317275	0.22805710071186114	7.468916562318838
[QTY]	5	2.074688796680498	340	1.6285084778235464	0.05870326651881139	1.9225439514752356
[PER]	3	1.2448132780082988	125	0.5987163521410097	0.026495519870271288	0.8677336797171025
[MIND]	9	3.7344398340248963	1334	6.389500910048855	0.10934742456661575	3.5811504568076344
[FEEL]	11	4.564315352697095	1882	9.014273397835042	0.18297113980812182	5.992342147091764
[BODY]	20	8.298755186721992	2159	10.34102883417952	0.2701549925800444	8.847631107191715
[BEHA]	79	32.780082987551864	8129	38.93572181243414	1.0970651976082229	35.92910897658134
[???]	86	35.684647302904565	4806	23.01944630711754	0.9730185320367262	31.866555378840232
