[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	135	100.0	14559	100.0	1.398018676167957	100.0
[TMP]	6	4.444444444444445	786	5.398722439728004	0.08647412548359794	6.185477129721049
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	2	1.4814814814814814	502	3.448039013668521	0.014557233161252478	1.0412760150783267
[QTY]	3	2.2222222222222223	633	4.3478260869565215	0.05023228092201351	3.5931051407483943
[PER]	3	2.2222222222222223	114	0.783020811868947	0.014480301004368812	1.0357730730794013
[MIND]	2	1.4814814814814814	57	0.3915104059344735	0.012408063281327486	0.8875463177172027
[FEEL]	9	6.666666666666667	352	2.4177484717356963	0.06436698145088962	4.604157480021863
[BODY]	13	9.62962962962963	1457	10.007555463974175	0.1174598205326633	8.401877781391796
[BEHA]	41	30.37037037037037	5902	40.538498523250226	0.4578266591066731	32.74825057141584
[???]	56	41.48148148148148	4756	32.667078782883436	0.5802132112251708	41.50253649082614
