Hosteleria,prc_points

[MASC]	 	[FEM]	[model_name]
10.298572046733016	<	12.869105332745702	BSC-TeMU/roberta-base-bne
14.660056657223796	<	21.198830409356724	BSC-TeMU/roberta-large-bne
0.4975124378109453	<	7.24309642372114	dccuchile/bert-base-spanish-wwm-uncased
12.095323741007194	<	15.756630265210608	dccuchile/bert-base-spanish-wwm-cased
9.661620658949243	<	13.153660498793242	mrm8488/electricidad-base-generator
0.0	<	0.7621339751303651	MMG/mlm-spanish-roberta-base
0.0	<	0.35566093657379966	bertin-project/bertin-roberta-base-spanish
0.0	<	0.0	bert-base-multilingual-cased
0.20294266869609334	>	0.0	bertin-project/bertin-base-random
0.0	<	0.0	bertin-project/bertin-base-stepwise
0.0	<	0.35566093657379966	bertin-project/bertin-base-gaussian
0.4612546125461255	>	0.3147482014388489	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.0	<	0.0	amine/bert-base-5lang-cased
0.0	<	0.0	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
