0434	trabajo
0213	mujer
0159	clase
0150	madre
0147	pueblo
0141	ella
0139	familia
0101	oficina
0079	empleo
0052	hombre
0047	casa
0046	local
0042	labor
0035	trabaja
0034	negocios
0031	modelo
0027	agricultura
0023	policía
0022	barrio
0018	pesca
0018	chica
0017	taxi
0015	niña
0014	social
0014	pobre
0014	mano
0014	escuela
0014	clases
0013	vivir
0013	lana
0013	hecho
0012	cara
0011	madera
0010	robot
0008	piano
0008	hijo
0007	tienda
0007	tela
0007	fábrica
0006	servicios
0006	comunidad
0006	algo
0005	sola
0005	simple
0005	negocio
0005	campo
0005	bien
0005	alguien
0004	tierra
0004	nuevo
0004	familias
0004	cuenca
0004	baseball
0003	vuelta
0003	londres
0003	hogar
0002	venezuela
0002	ropa
0002	primaria
0002	papel
0002	marketing
0002	fuerza
0002	farm
0002	acuerdo
0001	vida
0001	tipo
0001	sociedad
0001	pequeña
0001	hija
0001	casada
0001	actriz
2021-09-27 10:44
