[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	94	100.0	1962	100.0	1.6983783474011784	100.0
[???]	74	78.72340425531915	1694	86.34046890927625	1.3925973360141661	81.99570714882748
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	0	0.0	0	0.0	0	0.0
Otros	2	2.127659574468085	6	0.3058103975535168	0.0265207476913929	1.561533549457597
Logistica	1	1.0638297872340425	6	0.3058103975535168	0.00932680070400238	0.5491591857770707
Inst Manufac	1	1.0638297872340425	19	0.9683995922528033	0.01097926590591669	0.6464558337497015
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	0	0.0	0	0.0	0	0.0
Func. Defen	1	1.0638297872340425	5	0.254841997961264	0.011270899325609207	0.6636271207093338
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	1	1.0638297872340425	14	0.7135575942915392	0.023865314821402233	1.405182470556129
Educación	3	3.1914893617021276	42	2.140672782874618	0.061303745223475356	3.6095458539777674
Construción	0	0.0	0	0.0	0	0.0
Comercio	1	1.0638297872340425	9	0.45871559633027525	0.011480608955025673	0.675974759840353
CientTechProf	3	3.1914893617021276	51	2.599388379204893	0.03221099932367603	1.8965738330899353
Arte Entret	5	5.319148936170213	96	4.892966360856269	0.0916377882134508	5.395605069604953
Agric/Caza	0	0.0	0	0.0	0	0.0
Admin. Aux	2	2.127659574468085	20	1.019367991845056	0.027184841223061085	1.6006351744096794
