[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	81	100.0	1971	100.0	0.8754259660885181	100.0
[???]	53	65.4320987654321	1497	75.95129375951294	0.596298224632059	68.11520879331157
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	2	2.4691358024691357	15	0.76103500761035	0.019255374868710838	2.199543492494926
Otros	7	8.641975308641975	211	10.705225773718924	0.08384160492974131	9.577235332001075
Logistica	0	0.0	0	0.0	0	0.0
Inst Manufac	3	3.7037037037037037	48	2.43531202435312	0.02872524356159071	3.28128758733736
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	1	1.2345679012345678	4	0.20294266869609334	0.008939945604652166	1.0212109248480081
Func. Defen	1	1.2345679012345678	2	0.10147133434804667	0.007002298720180988	0.79987331783953
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	0	0.0	0	0.0	0	0.0
Educación	0	0.0	0	0.0	0	0.0
Construción	1	1.2345679012345678	36	1.82648401826484	0.009090741268462606	1.0384363293541377
Comercio	1	1.2345679012345678	13	0.6595636732623034	0.012788224965333939	1.4608002801736482
CientTechProf	7	8.641975308641975	61	3.0948756976154237	0.0634311631632348	7.245748426523254
Arte Entret	4	4.938271604938271	83	4.211060375443937	0.04019138518876086	4.591066149013101
Agric/Caza	0	0.0	0	0.0	0	0.0
Admin. Aux	1	1.2345679012345678	1	0.050735667174023336	0.005861759185791016	0.6695893671034094
