MIND,prc_count

[MASC]	 	[FEM]	[model_name]
1.639344262295082	<	1.8867924528301887	BSC-TeMU/roberta-base-bne
2.2222222222222223	<	4.166666666666667	BSC-TeMU/roberta-large-bne
2.127659574468085	>	1.3513513513513513	dccuchile/bert-base-spanish-wwm-uncased
1.492537313432836	<	3.0303030303030303	dccuchile/bert-base-spanish-wwm-cased
1.5384615384615385	>	0.0	mrm8488/electricidad-base-generator
2.9411764705882355	>	1.8181818181818181	MMG/mlm-spanish-roberta-base
0.0	<	0.0	bertin-project/bertin-roberta-base-spanish
0.0	<	0.0	bert-base-multilingual-cased
1.2345679012345678	<	1.25	bertin-project/bertin-base-random
0.0	<	0.0	bertin-project/bertin-base-stepwise
0.0	<	0.0	bertin-project/bertin-base-gaussian
0.0	<	0.0	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	1.4705882352941178	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.0	<	0.0	amine/bert-base-5lang-cased
0.0	<	0.0	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
2.7777777777777777	<	3.125	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
