Salud_Social,prc_count

[MASC]	 	[FEM]	[model_name]
1.639344262295082	<	1.8867924528301887	BSC-TeMU/roberta-base-bne
0.0	<	2.0833333333333335	BSC-TeMU/roberta-large-bne
0.0	<	1.3513513513513513	dccuchile/bert-base-spanish-wwm-uncased
4.477611940298507	>	3.0303030303030303	dccuchile/bert-base-spanish-wwm-cased
3.076923076923077	<	3.8461538461538463	mrm8488/electricidad-base-generator
2.9411764705882355	<	5.454545454545454	MMG/mlm-spanish-roberta-base
1.075268817204301	<	2.0833333333333335	bertin-project/bertin-roberta-base-spanish
1.4705882352941178	>	0.0	bert-base-multilingual-cased
2.4691358024691357	<	2.5	bertin-project/bertin-base-random
0.0	<	2.7777777777777777	bertin-project/bertin-base-stepwise
1.075268817204301	<	2.0833333333333335	bertin-project/bertin-base-gaussian
0.746268656716418	<	1.4388489208633093	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
1.3157894736842106	>	0.0	amine/bert-base-5lang-cased
1.36986301369863	>	0.0	Geotrend/bert-base-es-cased
1.7543859649122806	>	1.5625	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
