Emp_Domest,prc_points

[MASC]	 	[FEM]	[model_name]
0.0	<	0.0	BSC-TeMU/roberta-base-bne
0.0	<	0.07309941520467836	BSC-TeMU/roberta-large-bne
1.437258153676064	<	12.041647804436396	dccuchile/bert-base-spanish-wwm-uncased
0.13489208633093525	>	0.0	dccuchile/bert-base-spanish-wwm-cased
0.0	<	0.5229283990345938	mrm8488/electricidad-base-generator
2.0798668885191347	>	2.045728038507822	MMG/mlm-spanish-roberta-base
0.0	<	0.6520450503852994	bertin-project/bertin-roberta-base-spanish
0.0	<	0.0	bert-base-multilingual-cased
0.0	<	0.050454086781029264	bertin-project/bertin-base-random
0.7135575942915392	>	0.4442250740375123	bertin-project/bertin-base-stepwise
0.0	<	0.6520450503852994	bertin-project/bertin-base-gaussian
0.8763837638376384	>	0.0	bertin-project/bertin-base-random-exp-512seqlen
0.5009392611145899	>	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.0	<	0.0	amine/bert-base-5lang-cased
0.0	<	0.0	Geotrend/bert-base-es-cased
0.20865936358894105	>	0.0	BSC-TeMU/RoBERTalex
0.613747954173486	>	0.28606456885982834	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.606550748079256	>	0.28386050283860503	Geotrend/distilbert-base-es-cased
