[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	72	100.0	2026	100.0	1.2915564520795864	100.0
[???]	53	73.61111111111111	1568	77.3938795656466	0.8998390279189505	69.67090183863694
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	2	2.7777777777777777	7	0.3455083909180652	0.024868673644959927	1.9254809656146186
Otros	2	2.7777777777777777	30	1.4807502467917077	0.02756406537567576	2.134174261705229
Logistica	0	0.0	0	0.0	0	0.0
Inst Manufac	1	1.3888888888888888	16	0.7897334649555775	0.011270135408267379	0.8726010690528382
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	0	0.0	0	0.0	0	0.0
Func. Defen	0	0.0	0	0.0	0	0.0
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	1	1.3888888888888888	9	0.4442250740375123	0.08821243792772293	6.829932813675204
Educación	3	4.166666666666667	69	3.405725567620928	0.09791195097689827	7.580926936584641
Construción	0	0.0	0	0.0	0	0.0
Comercio	0	0.0	0	0.0	0	0.0
CientTechProf	2	2.7777777777777777	42	2.073050345508391	0.022344302386045456	1.7300290939716965
Arte Entret	6	8.333333333333334	217	10.71076011846002	0.08125952843201721	6.291597111467952
Agric/Caza	0	0.0	0	0.0	0	0.0
Admin. Aux	2	2.7777777777777777	68	3.3563672260612045	0.03828633000904863	2.964355909290863
