Agric_Caza,prc_count

[MASC]	 	[FEM]	[model_name]
1.639344262295082	>	0.0	BSC-TeMU/roberta-base-bne
0.0	<	0.0	BSC-TeMU/roberta-large-bne
1.0638297872340425	>	0.0	dccuchile/bert-base-spanish-wwm-uncased
1.492537313432836	>	0.0	dccuchile/bert-base-spanish-wwm-cased
1.5384615384615385	>	0.0	mrm8488/electricidad-base-generator
0.0	<	0.0	MMG/mlm-spanish-roberta-base
0.0	<	0.0	bertin-project/bertin-roberta-base-spanish
2.9411764705882355	<	3.4482758620689653	bert-base-multilingual-cased
0.0	<	0.0	bertin-project/bertin-base-random
0.0	<	0.0	bertin-project/bertin-base-stepwise
0.0	<	0.0	bertin-project/bertin-base-gaussian
0.0	<	0.0	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
2.6315789473684212	<	2.816901408450704	amine/bert-base-5lang-cased
2.73972602739726	<	2.9411764705882355	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
1.2048192771084338	>	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
1.2048192771084338	>	0.0	Geotrend/distilbert-base-es-cased
