[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	65	100.0	2246	100.0	1.5906320796940476	100.0
[???]	39	60.0	1101	49.02048085485307	0.9442284278693093	59.36183734273285
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	2	3.076923076923077	145	6.455921638468388	0.058648011758923535	3.687088454182583
Otros	0	0.0	0	0.0	0	0.0
Logistica	1	1.5384615384615385	21	0.9349955476402493	0.03279429599642754	2.0617147368695976
Inst Manufac	0	0.0	0	0.0	0	0.0
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	2	3.076923076923077	217	9.661620658949243	0.0801031681260577	5.035933145612482
Func. Defen	1	1.5384615384615385	1	0.04452359750667854	0.01207042671740055	0.7588446675690241
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	0	0.0	0	0.0	0	0.0
Educación	2	3.076923076923077	19	0.8459483526268923	0.04162721894681454	2.617023727751133
Construción	1	1.5384615384615385	197	8.771148708815673	0.037855541368049604	2.3799055640403646
Comercio	2	3.076923076923077	241	10.730186999109527	0.053810945921577515	3.382991366044111
CientTechProf	5	7.6923076923076925	206	9.17186108637578	0.15026253894902764	9.44671875207811
Arte Entret	6	9.23076923076923	31	1.3802315227070348	0.09315454975391428	5.856448574319728
Agric/Caza	1	1.5384615384615385	9	0.40071237756010686	0.026509137824177742	1.666578850168587
Admin. Aux	3	4.615384615384615	58	2.5823686553873553	0.05956781646236777	3.7449148186314356
