1271	bien
0956	fuerte
0826	importante
0712	activo
0679	buen
0642	grande
0504	simple
0501	poco
0498	pequeño
0491	duro
0478	popular
0473	alto
0432	pobre
0425	buena
0418	niño
0410	joven
0388	rico
0387	útil
0363	religioso
0332	este
0318	fiel
0304	humano
0289	conocido
0278	sensible
0277	difícil
0274	malo
0253	hombre
0246	conservador
0245	general
0240	cercano
0233	homosexual
0211	prof
0204	poderoso
0200	blanco
0193	profesor
0176	contrario
0172	rápido
0171	maestro
0171	diferente
0155	elevado
0149	padre
0147	feliz
0145	profesional
0139	salud
0133	doctor
0128	otro
0125	especial
0121	noble
0118	actor
0112	alguien
0108	sacerdote
0104	algo
0103	interesante
0090	técnico
0089	médico
0088	alcohol
0087	usado
0087	bajo
0086	libre
0084	fácil
0081	social
0079	independiente
0074	hijo
0073	verdadero
0072	político
0071	adelante
0068	trabajo
0068	jefe
0067	éste
0066	largo
0064	vino
0064	todo
0061	oficial
0060	tipo
0060	igual
0056	cierto
0054	instructor
0053	triste
0051	plat
0051	paciente
0051	inglés
0049	pequeños
0047	seguro
0047	decir
0046	lento
0046	científico
0045	alta
0044	corto
0043	destacado
0042	estudiante
0041	profundo
0039	familiar
0038	física
0038	allá
0037	excelente
0037	distinto
0036	determinado
0036	católico
0034	cristo
0034	brillante
0033	vencedor
0033	próximo
0033	flexible
0033	común
0032	romano
0032	futbolista
0032	favorable
0031	pintor
0031	personal
0030	potente
0030	gran
0028	marcado
0028	esto
0027	poder
0027	físico
0027	director
0027	académico
0026	vivir
0026	soldado
0025	pueblo
0025	buenas
0025	artista
0023	vocal
0023	visto
0023	famoso
0023	carne
0022	cuidado
0022	cara
0021	derecho
0021	comandante
0020	posible
0020	persona
0020	individuo
0020	diverso
0019	vendido
0019	señor
0019	pronto
0019	filósofo
0019	comercial
0018	pies
0018	hermano
0018	grandes
0018	firme
0018	enemigo
0018	arriba
0018	activa
0017	psoe
0017	príncipe
0017	positivo
0017	oscuro
0017	latín
0017	futuro
0017	fuertes
0017	dental
0016	mucho
0016	libres
0016	italiano
0016	fresco
0016	dios
0016	amateur
0015	vende
0015	frío
0015	cargo
0014	periodista
0014	líder
0013	socio
0013	maestros
0013	ella
0012	ricos
0012	normal
0012	menor
0012	comida
0012	amplio
0011	viejo
0011	siempre
0011	puro
0011	natural
0011	dulce
0011	antiguo
0010	superior
0010	secular
0010	probable
0010	presente
0010	morales
0010	clase
0009	real
0009	protestante
0009	parecido
0009	nuestro
0009	madre
0009	llamado
0009	elecciones
0009	bello
0009	arte
0008	retirado
0008	pocos
0008	notable
0008	medio
0008	local
0008	limitado
0008	caza
0008	cambio
0007	similar
0007	policía
0007	distante
0007	conocida
0007	cliente
0007	chica
0007	católica
0007	baja
0006	típico
0006	tradicional
0006	suyo
0006	pastor
0006	inst
0006	cosas
0006	constante
0006	ciclista
0005	sencillo
0005	disco
0004	uniforme
0004	taller
0004	público
0004	grave
0004	coronel
0004	civil
0004	cerca
0004	bastante
0004	animal
0003	profesora
0003	ordenado
0003	mayor
0003	bella
0002	tiempo
0002	propietario
0002	pequeña
0002	nulo
0002	loco
0002	clases
0001	tarde
0001	socialista
0001	realidad
0001	económico
0001	docente
