1267	joven
1159	fuerte
1139	conocido
1083	buen
0939	activo
0790	importante
0779	alto
0773	buena
0731	brillante
0667	sencillo
0570	religioso
0556	malo
0541	popular
0510	maestro
0500	grande
0456	duro
0454	periodista
0443	famoso
0381	sacerdote
0381	diferente
0366	fiel
0342	independiente
0321	negro
0319	simple
0318	profesor
0312	humano
0298	antiguo
0293	amigo
0292	hombre
0287	cercano
0263	poco
0236	corto
0216	cierto
0213	bajo
0199	futbolista
0196	escritor
0192	raja
0190	muerto
0188	pedro
0184	arquitecto
0178	blanco
0173	este
0172	dios
0168	compositor
0154	poeta
0149	nacido
0147	doctor
0140	titular
0140	casado
0138	azul
0128	noble
0124	pintor
0121	ricardo
0121	artista
0118	productor
0115	padre
0110	mucho
0110	elevado
0108	antonio
0106	probable
0105	gran
0104	sven
0103	moderno
0100	cristo
0098	visto
0098	rojo
0097	hijo
0095	manuel
0094	pobre
0094	alcohol
0093	amor
0093	actor
0091	potente
0091	notable
0091	gustavo
0091	docente
0086	largo
0085	jefe
0083	tenor
0082	rector
0081	karlsruhe
0081	bien
0079	profesional
0071	igual
0066	alfonso
0065	italiano
0065	annie
0064	director
0063	feliz
0062	pepe
0062	complejo
0061	celebre
0060	freddie
0060	ciclista
0059	pastor
0059	conform
0058	obispo
0058	carne
0056	dinero
0055	mujer
0055	ganador
0054	rodolfo
0053	verde
0053	morales
0053	factor
0052	santo
0052	perdido
0052	felipe
0049	cabeza
0048	masculino
0047	solista
0047	oficial
0047	historiador
0047	derecho
0044	madre
0043	tradicional
0043	secreto
0043	profesora
0043	guitarrista
0042	escultor
0042	dulce
0041	javier
0040	sabor
0039	pablo
0038	mario
0037	virgen
0035	utilizado
0035	tony
0033	propiedad
0033	necesario
0033	1829
0032	vino
0032	estadounidense
0032	comandante
0031	perez
0031	animal
0030	menor
0029	hermano
0029	actriz
0027	mayor
0026	niño
0025	wilde
0025	vivo
0025	pobres
0025	irregular
0024	producto
0024	autor
0023	ramos
0023	médico
0022	tito
0022	juan
0022	alma
0022	algo
0021	vencedor
0021	variable
0021	coronel
0021	compra
0020	rojas
0020	pronto
0020	mexicano
0020	constante
0020	comida
0019	socio
0019	completo
0019	católico
0018	unico
0018	especial
0018	decir
0018	daniel
0018	conocida
0017	secretario
0017	libre
0017	inventor
0017	gomez
0017	covers
0016	atleta
0015	rafael
0015	llamado
0015	libertad
0015	jesus
0015	guillermo
0015	guardia
0015	gris
0015	gratis
0014	rodriguez
0014	david
0014	arturo
0013	vasco
0013	rico
0013	gigante
0013	comercial
0013	cargo
0013	blancos
0013	amigos
0012	benito
0011	responsable
0011	mejor
0011	hermanos
0011	favorable
0011	error
0011	dicho
0011	derrotado
0011	consecuencia
0011	alejandro
0010	salud
0010	pianista
0010	griego
0010	general
0010	escuela
0010	elegido
0010	duque
0010	centrocampista
0010	candidato
0009	turco
0009	poderoso
0009	negra
0009	martinez
0009	latino
0009	fuente
0009	entrenador
0009	claudio
0008	vivir
0008	superior
0008	modelo
0008	mateo
0008	capaz
0008	amateur
0007	suyo
0007	seguro
0007	gregorio
0007	actualmente
0006	todo
0006	salvador
0006	nobel
0005	personaje
0005	marcos
0005	industrial
0005	esteban
0005	ella
0005	dedicado
0004	próximo
0004	pasado
0004	eduardo
0004	bello
0003	stewart
0003	rica
0003	resultado
0003	populares
0003	pequeño
0003	grave
0003	estrella
0002	volver
0002	viejo
0002	vicepresidente
0002	ortega
0002	mentor
0002	cosa
0002	breve
0002	autoridad
0002	amante
0002	alex
0002	alcalde
0001	usual
0001	moreno
0001	escrito
0001	blanca
0001	benny
0001	americano
