1187	malo
1029	grande
0855	alto
0833	hombre
0826	triste
0786	grave
0784	amigo
0738	duro
0721	cierto
0676	viejo
0638	difícil
0585	niño
0569	otro
0556	muerto
0532	largo
0528	poeta
0524	pequeño
0516	feliz
0515	loco
0441	mejor
0391	pobre
0383	hermano
0366	fuerte
0361	rico
0347	buen
0341	buena
0333	poderoso
0313	lento
0312	bello
0301	tarde
0287	poco
0284	nadie
0256	dios
0244	importante
0233	franco
0223	follows
0219	fiel
0207	diferente
0194	persona
0194	famoso
0176	corto
0174	seri
0174	bien
0166	humano
0166	autor
0161	letra
0157	pintor
0157	justo
0153	negro
0146	antiguo
0141	constante
0140	fantasma
0132	mala
0129	éste
0123	libre
0122	raro
0121	amarillo
0119	intenso
0115	fácil
0110	solo
0110	santo
0098	letras
0098	crítico
0098	allá
0096	obra
0095	oscuro
0095	cruel
0093	jefe
0090	amante
0088	padre
0086	distinto
0084	preciso
0084	favorable
0080	hijo
0077	perdido
0076	maestro
0075	juan
0073	profundo
0073	cura
0071	blanco
0066	poema
0064	profesor
0063	artista
0062	sensible
0059	verde
0055	presente
0055	nuestro
0053	enemigo
0051	destino
0050	joven
0050	heavy
0046	pronto
0044	larga
0043	dura
0043	cara
0043	bajo
0042	lejos
0042	ella
0039	leyenda
0039	lema
0039	igual
0039	cercano
0038	rápido
0037	distante
0036	falso
0036	cristiano
0035	fiesta
0034	madre
0033	forte
0032	judas
0030	seguro
0029	también
0029	excelente
0029	ellos
0029	brillante
0028	potente
0027	noble
0027	josé
0026	lehrer
0026	dobře
0025	nada
0024	superior
0024	irregular
0023	pedro
0022	señor
0022	expert
0021	posible
0021	dante
0020	verdadero
0019	símbolo
0019	soldado
0019	mudo
0017	well
0017	necesario
0017	identidad
0017	considera
0017	aquel
0016	vende
0016	propio
0016	presto
0016	paciente
0015	terrible
0015	mañana
0015	important
0015	frío
0015	formal
0015	difficult
0015	bella
0014	mito
0014	firme
0014	estrellas
0014	asesinado
0014	amigos
0014	ahora
0013	verdad
0013	nulo
0013	horas
0013	capitán
0012	fabio
0012	dlouhé
0011	miguel
0011	imposible
0011	dama
0011	aquí
0010	suyo
0010	mismo
0010	marido
0010	enorme
0010	demasiado
0010	contrario
0010	amor
0009	wise
0009	versos
0009	different
0009	columna
0009	carlos
0009	algo
0008	sombra
0008	popular
0008	mujer
0008	mayor
0008	libertad
0008	hermana
0007	vargas
0007	espada
0006	peligro
0006	mucho
0006	figura
0006	elegido
0006	autoridad
0005	rodrigo
0005	propios
0005	nombre
0005	menos
0005	leve
0005	fino
0004	liberal
0004	brief
0004	antes
0003	preso
0003	hora
0003	encuentran
0003	casado
0003	breve
0003	alcalde
0002	vendido
0002	traje
0002	tanto
0002	flora
0002	alguien
0001	líneas
0001	dulce
0001	cristo
0001	claro
