1457	buena
1120	triste
1111	bella
0958	feliz
0812	grande
0769	grave
0715	mala
0649	mejor
0625	difícil
0619	mujer
0528	alta
0527	pobre
0462	madre
0432	negra
0416	rica
0393	tarde
0389	blanca
0371	niño
0357	poeta
0353	ella
0344	malo
0325	dura
0325	cierto
0320	cruel
0306	cara
0290	niña
0288	largo
0286	larga
0285	letra
0263	clara
0253	hombre
0251	amante
0248	duro
0245	joven
0243	hermano
0241	poco
0237	diferente
0220	fácil
0217	lema
0215	bien
0208	fiel
0194	hermana
0182	fuerte
0180	obra
0180	dios
0177	favorable
0172	muda
0168	alto
0162	libre
0157	corto
0154	pequeño
0149	dulce
0147	seri
0146	letras
0145	lento
0141	crítica
0140	sola
0140	sana
0140	considera
0139	pura
0136	intenso
0134	amor
0128	follows
0120	fantasma
0118	poema
0116	puta
0113	persona
0111	chica
0107	pequeña
0106	autor
0098	también
0096	fina
0095	preciso
0095	distante
0093	noble
0093	mito
0092	reina
0087	derecha
0084	justo
0083	santa
0083	muerto
0082	ahora
0081	lenta
0080	ésta
0076	constante
0074	imposible
0074	cierta
0074	amigo
0066	alma
0065	amarga
0064	versos
0064	agua
0062	venus
0062	pintor
0062	lejos
0060	importante
0059	leyenda
0055	antigua
0054	rara
0053	fatal
0051	brillante
0051	amiga
0050	estrella
0046	verde
0044	necesario
0043	famosa
0043	aquí
0042	alcalde
0040	flora
0039	profunda
0038	viejo
0038	pronto
0036	símbolo
0036	igual
0033	santo
0032	nadie
0032	fiesta
0032	belle
0031	sensible
0031	otra
0030	suya
0029	nombre
0027	prosa
0027	artista
0026	próxima
0026	heavy
0025	nada
0025	identidad
0024	libertad
0023	novia
0023	mucho
0023	bela
0021	rápido
0021	ninguna
0021	mayor
0021	contrari
0021	cercana
0021	algo
0020	situación
0020	loco
0019	humana
0018	posible
0018	flexible
0018	dama
0018	cura
0017	vida
0017	corrida
0016	horas
0015	familiar
0014	paciente
0014	frío
0014	casada
0013	flor
0013	conocida
0013	carmen
0012	secreta
0012	liberal
0012	dlouhé
0012	breve
0011	poderoso
0011	destino
0010	señor
0010	otro
0010	distinto
0009	tiempo
0009	seca
0009	gris
0009	dobře
0009	allá
0008	wohl
0008	verdad
0008	rosa
0008	primavera
0008	precio
0007	troch
0007	important
0007	estimada
0007	different
0007	corta
0006	figura
0006	famous
0006	ellos
0006	abril
0005	útil
0005	elegante
0005	brief
0005	bello
0004	sonora
0004	presto
0004	perdido
0004	hijo
0004	esposa
0004	española
0003	todo
0003	sombra
0003	leve
0003	judas
0003	isabel
0003	invisible
0003	demasiado
0002	toda
0002	teresa
0002	siempre
0002	rico
0002	morir
0002	magdalena
0002	gloria
0002	difficulties
0001	verbo
0001	sencillo
0001	raro
0001	diana
0001	carne
