Londres	4
abogado	8
actor	16
arquitecto	15
ayudante	4
bicicletas	9
buena	12
camarera	21
camarero	47
casa	2
cerámica	11
chofer	11
coches	19
cocinero	22
complicada	18
computadoras	5
construcción	20
contable	1
correos	1
desconocida	3
detective	12
diferente	16
difícil	20
electricidad	6
ella	18
ello	23
ellos	16
enfermera	9
escritor	1
esto	15
excelente	5
extraordinaria	10
extraña	17
ferrocarriles	13
granjero	4
guardaespaldas	20
guionista	2
horrible	19
hoteles	3
importante	24
imposible	14
increíble	2
ingeniero	14
logística	12
mala	7
mecánico	43
mensajero	44
modelo	30
médico	22
niñera	17
noche	35
nuevo	6
obrero	13
otra	4
peligrosa	25
periodista	20
pintor	24
policía	19
portero	43
productor	5
profesor	6
prostituta	10
publicidad	24
respetable	15
restaurantes	10
ridícula	11
sagrada	21
secreta	6
secretaria	18
sencilla	8
seria	1
simple	13
televisión	7
terrible	23
tiendas	17
trenes	8
técnico	10
vendedor	24
ventas	14
verdad	7
vigilante	13
