1112	malo
1061	grande
0979	bueno
0814	importante
0746	fuerte
0699	joven
0669	alto
0564	nada
0462	fácil
0442	débil
0423	correcto
0416	amable
0405	pequeño
0403	serio
0397	persona
0391	difícil
0362	conocido
0349	bien
0338	complicado
0333	profesional
0320	inteligente
0309	pobre
0302	suficiente
0289	rápido
0285	agradable
0279	niño
0268	usted
0267	hombre
0267	duro
0265	demasiado
0254	honesto
0252	competente
0238	algo
0237	brillante
0232	caro
0228	chico
0226	nadie
0226	adecuado
0219	maestro
0215	profesor
0215	perfecto
0202	otro
0198	humano
0188	este
0183	alguien
0180	barato
0171	popular
0169	grave
0160	especial
0156	peligroso
0154	posible
0154	nuevo
0151	vendedor
0148	padre
0147	necesario
0145	responsable
0145	atractivo
0143	tonto
0142	querido
0140	trabajador
0140	estudiante
0138	adulto
0132	dificil
0131	médico
0130	rico
0126	bonito
0124	costoso
0119	mujer
0116	feliz
0110	docente
0110	comprador
0106	negro
0100	claro
0099	limpio
0098	divertido
0088	viejo
0088	peor
0087	lento
0086	sencillo
0086	antes
0085	hijo
0083	alumno
0083	ahora
0080	masculino
0080	económico
0077	libre
0076	sucio
0076	educador
0073	doctor
0070	votado
0068	menos
0067	normal
0066	falso
0066	apreciado
0064	extraño
0063	estable
0062	raro
0062	paciente
0062	guapo
0061	palabras
0059	sacerdote
0059	convincente
0058	vecino
0057	pesado
0056	amplio
0055	varón
0054	jefe
0053	ignorante
0053	completo
0052	dinero
0052	cliente
0052	afectado
0052	abogado
0051	sabio
0051	músico
0049	tímido
0049	hermano
0048	esto
0047	probable
0046	bonita
0045	mucho
0045	aceptable
0042	ella
0042	comercial
0040	válido
0040	simple
0040	mejor
0039	dios
0038	medico
0038	efectivo
0038	cuidadoso
0038	buena
0037	comerciante
0035	temprano
0035	madre
0034	consumidor
0034	como
0033	flojo
0033	educado
0032	diferente
0031	respetado
0031	racista
0027	mayor
0027	familiar
0027	director
0025	violento
0025	religioso
0025	lindo
0025	aprendiz
0024	vendido
0024	loco
0024	ladrón
0023	listo
0023	gordo
0023	chica
0023	bajo
0023	asesino
0022	policía
0022	poderoso
0022	parecido
0022	licenciado
0022	inocente
0022	escritor
0022	esclavo
0022	enfermo
0022	concejal
0021	visto
0021	funcionario
0021	cariñoso
0020	mundo
0020	muerto
0020	honrado
0020	cualquiera
0020	agresivo
0019	vendedores
0019	positivo
0019	menor
0019	limpieza
0019	experto
0019	cercano
0018	todo
0018	interesante
0018	blanco
0018	basura
0017	superior
0017	resistente
0017	mierda
0017	ciudadano
0017	cierto
0016	total
0016	rubio
0016	estricto
0016	escuela
0016	capaz
0015	trabajo
0015	práctico
0015	cristiano
0014	valorado
0014	severo
0014	pelo
0014	nunca
0014	militar
0014	fiable
0014	empleado
0014	eficaz
0013	significativo
0013	sano
0013	ligero
0013	ingeniero
0013	hermanos
0013	desagradable
0013	decente
0013	consciente
0012	técnico
0012	municipal
0012	gratis
0012	extranjero
0011	talentoso
0011	nacido
0011	exitoso
0011	confuso
0011	complejo
0010	respuesta
0010	educación
0010	constructor
0010	cara
0010	callejero
0009	seco
0009	minorista
0009	legal
0009	especialista
0009	digno
0008	servicial
0008	insignificante
0008	influyente
0008	elegante
0008	demandante
0008	arte
0008	arrogante
0008	anciano
0007	verdadero
0007	sospechoso
0007	obrero
0007	investigador
0007	exigente
0007	estudiado
0007	español
0007	enemigo
0007	empleador
0007	elevado
0007	eficiente
0007	desconocido
0007	consistente
0007	casado
0007	apto
0007	alegre
0007	abuelo
0006	venta
0006	rentable
0006	psicólogo
0006	pequeña
0006	pagado
0006	notorio
0006	hábil
0006	formal
0006	facil
0006	escritura
0005	proveedor
0005	mercancía
0005	lejos
0005	ciego
0004	sincero
0004	real
0004	negativo
0004	famoso
0004	dictado
0004	cómodo
0004	científico
0004	aparente
0003	tranquilo
0003	ruidoso
0003	palabra
0003	insulto
0003	hacerlo
0003	femenino
0003	chino
0003	amplia
0003	aburrido
0002	visitado
0002	oscuro
0002	obvio
0002	indio
0002	inconsciente
0002	fabricante
0002	enfermedad
0002	dulce
0002	deportista
0002	creíble
0002	costosa
0002	corto
0002	conveniente
0002	conservador
0002	comentario
0002	coherente
0002	aquel
0002	actor
0002	académico
0001	vida
0001	tiempo
0001	igual
0001	gracioso
0001	fuerza
0001	flexible
0001	cirujano
