1272	bien
0838	importante
0808	fuerte
0808	activo
0789	simple
0761	conocido
0606	buen
0600	profesional
0598	humano
0485	grande
0473	hombre
0471	fiel
0456	popular
0453	buena
0444	verdadero
0438	pequeño
0428	trabajo
0408	rico
0396	poco
0393	niño
0352	duro
0348	sensible
0344	religioso
0341	general
0336	pobre
0325	joven
0321	útil
0291	difícil
0284	alto
0264	profesor
0261	este
0260	otro
0254	cierto
0246	cercano
0244	diferente
0237	contrario
0231	regular
0224	hijo
0217	alguien
0213	decir
0211	político
0210	padre
0195	común
0185	especial
0183	oficial
0180	individuo
0176	posible
0175	maestro
0170	familiar
0167	feliz
0156	visto
0149	jefe
0146	público
0145	persona
0139	doctor
0121	físico
0120	responsable
0117	puesto
0117	libre
0115	soldado
0111	dominante
0109	hecho
0107	artista
0106	poderoso
0104	todo
0100	conservador
0099	científico
0097	esto
0094	elegido
0092	interesante
0091	malo
0090	usado
0090	menor
0085	blanco
0083	médico
0083	miembro
0082	salud
0082	estudiante
0081	noble
0080	nada
0079	ellos
0078	técnico
0075	distinto
0070	marcado
0069	superior
0069	física
0067	académico
0065	cara
0064	paciente
0059	enemigo
0057	rápido
0056	hitler
0055	triste
0055	personal
0054	lento
0052	demasiado
0052	católico
0051	bajo
0050	suyo
0050	probable
0050	pintor
0049	familia
0048	llamado
0047	uniforme
0047	actor
0046	vende
0046	simplemente
0046	sacerdote
0046	comercial
0046	algo
0045	determinado
0044	necesario
0044	jugador
0043	igual
0043	fácil
0042	real
0041	profundo
0041	firme
0039	nuestro
0036	social
0034	relevante
0034	homosexual
0033	madre
0032	seguro
0031	cristo
0030	formal
0029	éste
0029	docente
0029	destacado
0028	pueblo
0027	normal
0026	utilizado
0026	gran
0026	bello
0025	vendido
0025	valor
0024	hablar
0024	absoluto
0023	vivir
0023	suficiente
0023	parecido
0023	individual
0023	clase
0022	árbol
0022	latín
0022	hermano
0021	mayor
0021	excelente
0021	cliente
0020	líder
0020	juego
0020	elevado
0020	cristiano
0019	positivo
0019	maestros
0019	frío
0019	favorable
0019	conocida
0019	carne
0017	productor
0017	instructor
0017	ella
0017	católica
0017	brillante
0016	notable
0016	intenso
0016	grave
0016	empresario
0016	considerado
0016	chica
0016	arte
0015	señor
0015	mucho
0015	edad
0015	algún
0014	próximo
0014	producto
0014	personaje
0014	enemigos
0014	animal
0013	futbolista
0013	filósofo
0013	económico
0013	casado
0013	buenas
0013	autor
0012	profesora
0012	negocio
0012	emperador
0012	capaz
0011	solo
0011	raza
0011	pequeña
0011	natural
0011	músico
0011	famoso
0011	derecho
0010	verdad
0010	poblado
0010	inglés
0010	asociado
0009	vocal
0009	vista
0009	vender
0009	particular
0009	pago
0009	flexible
0009	alta
0008	militar
0008	español
0008	activa
0007	dicho
0007	constante
0006	tanto
0006	sucedido
0006	profesores
0006	papel
0006	nacimiento
0006	limitado
0006	hacerlo
0006	escritor
0006	cuidado
0005	vend
0005	ricos
0005	mismo
0005	mejor
0005	loco
0005	interés
0005	disponible
0005	comandante
0004	sencillo
0004	esta
0004	especie
0004	electo
0004	combate
0003	sentido
0003	sales
0003	puro
0003	marcada
0003	independiente
0003	dios
0002	éxito
0002	secreto
0002	espiritual
0002	deportivo
0002	comida
0001	siempre
0001	moral
0001	italiano
0001	cambio
0001	alimento
