1684	buena
1646	conocida
0921	joven
0862	fuerte
0824	importante
0780	clara
0666	utilizada
0557	bella
0555	femenina
0520	diferente
0500	mujer
0464	casada
0432	brillante
0371	escritora
0370	popular
0370	actriz
0362	rica
0360	profesora
0344	activa
0339	interpretada
0334	sencillo
0318	religiosa
0315	buen
0304	antigua
0289	simple
0282	ella
0280	probable
0275	usada
0273	madre
0260	independiente
0252	oficial
0247	profesional
0240	fiel
0231	conocido
0226	grande
0225	responsable
0221	alta
0218	igual
0213	amor
0199	noble
0198	considerada
0182	famosa
0182	bien
0180	activo
0174	privada
0171	otra
0168	elevada
0168	dura
0167	blanca
0162	maestro
0154	intensa
0141	cierta
0139	cristiana
0135	hija
0135	habitual
0131	humana
0129	visible
0129	consecuencia
0127	publica
0125	periodista
0123	significativa
0123	alto
0120	docente
0119	unica
0119	raja
0117	larga
0117	diversa
0116	nada
0112	annie
0111	esposa
0108	artista
0106	hombre
0105	maggie
0104	titular
0104	necesario
0104	escrita
0103	usual
0101	mala
0100	princesa
0097	malo
0097	amante
0095	dios
0091	pura
0089	duro
0088	viva
0086	poeta
0085	comercial
0082	negra
0082	hermana
0081	positiva
0078	pobre
0076	baja
0073	feliz
0069	modelo
0067	solista
0065	uniforme
0065	decir
0063	alma
0061	tradicional
0061	tierra
0061	poco
0059	vivir
0058	virgen
0056	ninguna
0054	cierto
0053	doctor
0053	bajo
0050	corta
0049	profesor
0049	incompleta
0048	propia
0048	favorable
0047	posible
0047	azul
0046	constante
0045	santa
0042	especial
0041	casado
0040	productor
0040	mejor
0039	capaz
0037	participa
0037	factor
0036	autora
0035	cosa
0035	completa
0034	presente
0033	algo
0032	protagonista
0032	padre
0032	nueva
0032	idioma
0032	gran
0030	vista
0030	hijo
0029	marido
0028	edad
0028	critica
0027	potente
0026	sacerdote
0023	hogar
0022	producto
0021	personaje
0021	pareja
0021	notable
0021	directa
0020	volver
0020	realizada
0020	pueblo
0020	legal
0020	cantante
0019	especie
0018	realidad
0018	escritor
0017	persona
0017	limitada
0017	hijos
0017	comuna
0016	rector
0016	reconocida
0016	formal
0016	cubierta
0015	pintor
0015	libre
0015	ciudad
0015	absoluta
0014	fuente
0014	estrella
0014	dominante
0013	sola
0013	parroquia
0013	menor
0013	encontrado
0013	definitiva
0013	corriente
0013	circular
0013	barrio
0012	llamada
0012	física
0012	firme
0012	autoridad
0011	visto
0011	suficiente
0010	pequeña
0010	dinero
0009	resultado
0009	propiedad
0009	fiesta
0009	demasiado
0009	amigo
0008	terrestre
0008	nacido
0008	ciencia
0007	fútbol
0007	destino
0007	descrita
0007	compra
0006	mexicana
0006	gente
0006	este
0006	cristo
0006	complejo
0006	artificial
0006	arquitecto
0005	médica
0005	aquella
0005	alcohol
0004	secundaria
0004	santo
0004	numerosas
0004	natural
0004	común
0004	catedral
0003	escuela
0003	disponible
0003	compositor
0003	casa
0003	breve
0003	alternativa
0002	rosa
0002	ricardo
0002	mayor
0002	hermanos
0001	wilde
0001	todo
0001	publicada
0001	pobres
0001	niña
0001	casar
