0916	buena
0808	simple
0613	fácil
0577	general
0528	agradable
0432	grande
0408	pequeña
0404	bueno
0389	sencillo
0364	amable
0362	cómoda
0345	cómodo
0343	normal
0322	bonita
0302	pequeño
0297	joven
0286	difícil
0283	rápido
0229	sencilla
0198	bonito
0194	profesional
0194	importante
0184	hermosa
0171	humano
0166	lento
0161	barato
0155	tranquilo
0149	tranquila
0124	feliz
0112	práctico
0112	inteligente
0112	completo
0100	nuevo
0098	conocida
0095	hermoso
0090	fino
0079	interesante
0072	extraño
0068	lindo
0058	fiable
0056	antiguo
0050	posible
0049	económico
0048	inglés
0046	duro
0046	doble
0046	alto
0042	exigente
0041	masculino
0041	estable
0040	médico
0040	efectivo
0039	familiar
0038	fuerte
0037	mala
0036	loca
0035	femenino
0034	total
0033	rica
0033	maestra
0033	humana
0032	limpia
0031	simpática
0031	complicado
0030	malo
0029	independiente
0029	guapa
0028	medio
0027	elegante
0024	paciente
0024	impresionante
0024	imparcial
0023	segura
0023	caro
0023	buen
0023	bella
0022	raro
0022	popular
0022	perfecto
0022	honesto
0022	correcta
0021	rápida
0020	tímida
0020	rara
0020	crítica
0019	amplio
0018	suave
0017	sorprendente
0016	correcto
0015	única
0015	científica
0014	silencioso
0014	bajo
0013	religiosa
0013	razonable
0013	este
0012	sola
0012	sincera
0011	principal
0011	personal
0011	nueva
0011	español
0009	potente
0009	casual
0009	básico
0009	alegre
0008	solo
0008	económica
0007	útil
0007	triste
0007	conjunto
0007	clara
0006	vecino
0006	vecina
0006	mejor
0006	eficiente
0006	educado
0006	constante
0006	común
0006	complicada
0005	social
0005	rico
0005	regular
0005	positivo
0004	secundaria
0004	accesible
0003	particular
0003	barata
0003	absoluta
0002	viejo
0002	cierto
0001	política
0001	media
0001	humilde
0001	disponible
0001	complejo
2021-09-20 19:07
