???,prc_points

[MASC]	 	[FEM]	[model_name]
58.502812635222845	>	53.37152930806523	BSC-TeMU/roberta-base-bne
47.804532577903686	<	56.505847953216374	BSC-TeMU/roberta-large-bne
60.69651741293532	>	52.33137166138524	dccuchile/bert-base-spanish-wwm-uncased
38.219424460431654	>	36.70046801872075	dccuchile/bert-base-spanish-wwm-cased
49.02048085485307	>	33.467417538214	mrm8488/electricidad-base-generator
69.17637271214642	>	67.34857601283593	MMG/mlm-spanish-roberta-base
95.07829977628636	>	90.21932424422052	bertin-project/bertin-roberta-base-spanish
92.92079207920793	<	95.63725490196079	bert-base-multilingual-cased
75.95129375951294	<	81.83652875882946	bertin-project/bertin-base-random
86.34046890927625	>	77.3938795656466	bertin-project/bertin-base-stepwise
95.07829977628636	>	90.21932424422052	bertin-project/bertin-base-gaussian
84.64022140221402	>	79.49640287769785	bertin-project/bertin-base-random-exp-512seqlen
89.10457107075767	<	91.83808891838089	bertin-project/bertin-base-stepwise-exp-512seqlen
99.60753532182103	>	98.54651162790698	bertin-project/bertin-base-gaussian-exp-512seqlen
92.60752688172043	<	95.50462758924637	amine/bert-base-5lang-cased
91.81014425314099	<	94.26691729323308	Geotrend/bert-base-es-cased
87.89775691184141	<	88.98701298701299	BSC-TeMU/RoBERTalex
32.69230769230769	>	28.85165508786269	Recognai/distilbert-base-es-multilingual-cased
93.394777265745	<	94.57323498419389	flax-community/alberti-bert-base-multilingual-cased
32.875050545895675	>	29.115977291159773	Geotrend/distilbert-base-es-cased
