[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	59	100.0	2447	100.0	1.0186032500366227	100.0
[???]	39	66.10169491525424	706	28.85165508786269	0.4183152657955707	41.06753692181236
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	0	0.0	0	0.0	0	0.0
Otros	0	0.0	0	0.0	0	0.0
Logistica	0	0.0	0	0.0	0	0.0
Inst Manufac	1	1.694915254237288	184	7.519411524315489	0.029814906206659296	2.9270381972163686
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	0	0.0	0	0.0	0	0.0
Func. Defen	0	0.0	0	0.0	0	0.0
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	1	1.694915254237288	7	0.28606456885982834	0.026780923828482628	2.629181070011288
Educación	2	3.389830508474576	216	8.827135267674704	0.05238743283259071	5.143065548898178
Construción	0	0.0	0	0.0	0	0.0
Comercio	0	0.0	0	0.0	0	0.0
CientTechProf	1	1.694915254237288	80	3.2693093583980386	0.028161236526150452	2.7646914070947592
Arte Entret	15	25.423728813559322	1254	51.24642419288925	0.4631434848471685	45.46848685496701
Agric/Caza	0	0.0	0	0.0	0	0.0
Admin. Aux	0	0.0	0	0.0	0	0.0
