Salud_Social,prc_points

[MASC]	 	[FEM]	[model_name]
0.9086975335352662	<	6.037902159541648	BSC-TeMU/roberta-base-bne
0.0	<	3.289473684210526	BSC-TeMU/roberta-large-bne
0.0	<	0.4526935264825713	dccuchile/bert-base-spanish-wwm-uncased
1.7535971223021583	<	8.190327613104524	dccuchile/bert-base-spanish-wwm-cased
6.455921638468388	<	14.07884151246983	mrm8488/electricidad-base-generator
7.653910149750416	<	12.99638989169675	MMG/mlm-spanish-roberta-base
0.2796420581655481	<	3.082394783639597	bertin-project/bertin-roberta-base-spanish
0.39603960396039606	>	0.0	bert-base-multilingual-cased
0.76103500761035	>	0.45408678102926336	bertin-project/bertin-base-random
0.0	<	0.3455083909180652	bertin-project/bertin-base-stepwise
0.2796420581655481	<	3.082394783639597	bertin-project/bertin-base-gaussian
0.18450184501845018	<	0.5845323741007195	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.5824372759856631	>	0.0	amine/bert-base-5lang-cased
0.5118659841786878	>	0.0	Geotrend/bert-base-es-cased
0.9389671361502347	>	0.2597402597402597	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
