Hosteleria,prc_count

[MASC]	 	[FEM]	[model_name]
3.278688524590164	<	3.7735849056603774	BSC-TeMU/roberta-base-bne
4.444444444444445	>	4.166666666666667	BSC-TeMU/roberta-large-bne
1.0638297872340425	<	1.3513513513513513	dccuchile/bert-base-spanish-wwm-uncased
2.985074626865672	<	6.0606060606060606	dccuchile/bert-base-spanish-wwm-cased
3.076923076923077	<	3.8461538461538463	mrm8488/electricidad-base-generator
0.0	<	3.6363636363636362	MMG/mlm-spanish-roberta-base
0.0	<	1.0416666666666667	bertin-project/bertin-roberta-base-spanish
0.0	<	0.0	bert-base-multilingual-cased
1.2345679012345678	>	0.0	bertin-project/bertin-base-random
0.0	<	0.0	bertin-project/bertin-base-stepwise
0.0	<	1.0416666666666667	bertin-project/bertin-base-gaussian
1.492537313432836	>	1.4388489208633093	bertin-project/bertin-base-random-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.0	<	0.0	amine/bert-base-5lang-cased
0.0	<	0.0	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
