[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	61	100.0	2311	100.0	1.4230160435079795	100.0
[???]	35	57.377049180327866	1352	58.502812635222845	0.8261935980508814	58.059331222589165
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	1	1.639344262295082	21	0.9086975335352662	0.01845057246585687	1.296582181910826
Otros	1	1.639344262295082	71	3.072263089571614	0.035016986851890884	2.4607584019620736
Logistica	3	4.918032786885246	150	6.490696668109043	0.058047898494723166	4.079216025676359
Inst Manufac	0	0.0	0	0.0	0	0.0
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	2	3.278688524590164	238	10.298572046733016	0.1125365091359307	7.908309231602817
Func. Defen	1	1.639344262295082	22	0.9519688446559931	0.017256518267095088	1.2126720809524254
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	0	0.0	0	0.0	0	0.0
Educación	1	1.639344262295082	1	0.043271311120726956	0.007522206287831068	0.5286100829395806
Construción	1	1.639344262295082	40	1.7308524448290783	0.019300200891765682	1.3562883552730274
Comercio	2	3.278688524590164	134	5.798355690177412	0.059606430561918965	4.188739180689689
CientTechProf	10	16.39344262295082	159	6.880138468195586	0.18976014416797884	13.33506709454852
Arte Entret	2	3.278688524590164	68	2.9424491562094333	0.04086465990314117	2.871693547628792
Agric/Caza	1	1.639344262295082	4	0.17308524448290782	0.018699826672673225	1.3140980917245975
Admin. Aux	1	1.639344262295082	51	2.206836867157075	0.01976049175629249	1.3886345025021274
