[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	83	100.0	2473	100.0	1.3762518028176562	100.00000000000001
[???]	62	74.6987951807229	813	32.875050545895675	0.7465165737724908	54.242731762030544
Sumin Agua	0	0.0	0	0.0	0	0.0
Salud Social	0	0.0	0	0.0	0	0.0
Otros	0	0.0	0	0.0	0	0.0
Logistica	0	0.0	0	0.0	0	0.0
Inst Manufac	1	1.2048192771084338	276	11.16053376465831	0.04491254628768989	3.263396000335012
Inmobiliarias	0	0.0	0	0.0	0	0.0
Inf Telco	0	0.0	0	0.0	0	0.0
Hosteleria	0	0.0	0	0.0	0	0.0
Func. Defen	2	2.4096385542168677	11	0.4448038819247877	0.03314117342233658	2.408074841717577
Finanzas	0	0.0	0	0.0	0	0.0
Emp Domest	1	1.2048192771084338	15	0.606550748079256	0.035297940174738564	2.564787933608636
Educación	2	2.4096385542168677	152	6.146380913869794	0.07556394076217776	5.49056071043632
Construción	0	0.0	0	0.0	0	0.0
Comercio	0	0.0	0	0.0	0	0.0
CientTechProf	2	2.4096385542168677	185	7.480792559644157	0.055512050360751644	4.033567857793143
Arte Entret	11	13.25301204819277	1011	40.881520420541854	0.3551675180373492	25.806870320547468
Agric/Caza	1	1.2048192771084338	7	0.28305701577031944	0.014840424060821533	1.0783218616272203
Admin. Aux	1	1.2048192771084338	3	0.1213101496158512	0.01529963593930006	1.111688711904064
