Construción,prc_count

[MASC]	 	[FEM]	[model_name]
1.639344262295082	>	0.0	BSC-TeMU/roberta-base-bne
2.2222222222222223	>	0.0	BSC-TeMU/roberta-large-bne
1.0638297872340425	<	1.3513513513513513	dccuchile/bert-base-spanish-wwm-uncased
2.985074626865672	>	0.0	dccuchile/bert-base-spanish-wwm-cased
1.5384615384615385	<	3.8461538461538463	mrm8488/electricidad-base-generator
0.0	<	0.0	MMG/mlm-spanish-roberta-base
2.150537634408602	>	0.0	bertin-project/bertin-roberta-base-spanish
0.0	<	0.0	bert-base-multilingual-cased
1.2345679012345678	<	1.25	bertin-project/bertin-base-random
0.0	<	0.0	bertin-project/bertin-base-stepwise
2.150537634408602	>	0.0	bertin-project/bertin-base-gaussian
1.492537313432836	>	1.4388489208633093	bertin-project/bertin-base-random-exp-512seqlen
1.36986301369863	<	1.4705882352941178	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.0	<	0.0	amine/bert-base-5lang-cased
0.0	<	0.0	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
0.0	<	0.0	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.0	Geotrend/distilbert-base-es-cased
