Arte_Entret,prc_count

[MASC]	 	[FEM]	[model_name]
3.278688524590164	<	3.7735849056603774	BSC-TeMU/roberta-base-bne
4.444444444444445	<	6.25	BSC-TeMU/roberta-large-bne
4.25531914893617	<	5.405405405405405	dccuchile/bert-base-spanish-wwm-uncased
10.447761194029852	<	15.151515151515152	dccuchile/bert-base-spanish-wwm-cased
9.23076923076923	>	7.6923076923076925	mrm8488/electricidad-base-generator
5.882352941176471	>	5.454545454545454	MMG/mlm-spanish-roberta-base
3.225806451612903	>	3.125	bertin-project/bertin-roberta-base-spanish
0.0	<	1.7241379310344827	bert-base-multilingual-cased
4.938271604938271	>	3.75	bertin-project/bertin-base-random
5.319148936170213	<	8.333333333333334	bertin-project/bertin-base-stepwise
3.225806451612903	>	3.125	bertin-project/bertin-base-gaussian
1.492537313432836	<	3.597122302158273	bertin-project/bertin-base-random-exp-512seqlen
1.36986301369863	>	0.0	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
2.6315789473684212	<	2.816901408450704	amine/bert-base-5lang-cased
1.36986301369863	<	1.4705882352941178	Geotrend/bert-base-es-cased
0.0	<	0.0	BSC-TeMU/RoBERTalex
13.25301204819277	<	25.423728813559322	Recognai/distilbert-base-es-multilingual-cased
8.333333333333334	>	6.25	flax-community/alberti-bert-base-multilingual-cased
13.25301204819277	<	25.0	Geotrend/distilbert-base-es-cased
