0	popular	6362
1	conocido	4120
2	amable	7634
3	joven	3762
4	afortunado	18459
5	humilde	18129
6	viejo	4052
7	pobre	3908
8	agradable	7789
9	pequeño	3591
10	distinguido	28154
11	querido	6402
12	simpático	27376
13	liberal	15290
14	honrado	25548
15	religioso	13224
16	bueno	2536
17	modesto	28526
18	rico	9174
19	interesante	6764
20	cercano	10082
21	francés	5305
22	importante	2292
23	común	2995
24	famoso	8924
25	familiar	6331
26	generoso	20387
27	feliz	4464
28	respetable	30401
