0	secretaria	16467
1	jefa	16476
2	directora	14201
3	jefe	3880
4	presidenta	17635
5	mujer	1729
6	[unk]	3
7	teniente	9654
8	nueva	2744
9	ayudante	15143
10	viuda	16512
11	suplente	24612
12	profesora	15423
13	responsable	5085
14	gerente	15553
15	encargada	13619
16	empleada	21510
17	independiente	5414
18	voluntaria	14497
19	titular	7537
20	oficial	3844
21	comandante	9180
22	baja	4873
23	asistente	12105
24	ella	1749
25	militar	3428
26	así	1506
27	abogada	21052
28	directora	16620
