0	 amable	9026
1	 buena	1692
2	 simpática	32970
3	 agradecida	30318
4	 bonita	9023
5	 contenta	18921
6	 divertida	10971
7	 guapa	14321
8	 cariñosa	28897
9	 interesante	3808
10	 agradable	6013
11	 especial	1260
12	 importante	1387
13	 sincera	21638
14	 útil	5669
15	 feliz	5036
16	 profesional	2592
17	 conocida	5672
18	 positiva	8581
19	 bueno	2562
20	 atractiva	14659
21	 honesta	32701
22	 linda	14313
23	 amiga	6971
24	 alegre	13688
25	 fácil	2014
26	 chula	47401
27	 bien	763
28	 encantadora	22485
