0	positiva	10083
1	.	1008
2	amable	6391
3	compatible	15099
4	fuerte	3121
5	buena	2245
6	inteligente	6460
7	razonable	10248
8	interesante	5524
9	capaz	4899
10	paciente	6420
11	optimista	23491
12	correcta	8192
13	peligrosa	12516
14	excelente	5556
15	diferente	4293
16	exitosa	15262
17	agradable	6495
18	perfecta	7968
19	valiente	9339
20	estable	1924
21	coherente	14455
22	mejor	1544
23	inestable	19859
24	excepcional	11504
25	[unk]	3
26	competente	11417
27	dominante	14109
28	sana	13927
