0	amable	6391
1	agradable	6495
2	cuidadoso	21895
3	divertido	5477
4	inteligente	6460
5	interesante	5524
6	paciente	6420
7	fuerte	3121
8	gentil	17683
9	alegre	11798
10	bueno	1491
11	educado	20529
12	diferente	4293
13	severo	22045
14	tranquilo	5563
15	encantador	11453
16	guapo	11095
17	importante	2208
18	atento	21076
19	raro	5090
20	sensible	11173
21	brillante	7057
22	.	1008
23	gracioso	6525
24	entusiasta	28043
25	valiente	9339
26	misterioso	16764
27	especial	2265
28	calmado	28019
