0	amable	6391
1	buena	2245
2	estricta	18998
3	hermosa	5675
4	agradable	6495
5	gentil	17683
6	interesante	5524
7	inteligente	6460
8	formal	10169
9	fuerte	3121
10	nerviosa	12660
11	positiva	10083
12	tranquila	8191
13	atenta	29745
14	divertida	15392
15	entusiasta	28043
16	diferente	4293
17	graciosa	19548
18	bonita	7258
19	.	1008
20	dificil	17910
21	cuidadosa	28639
22	humilde	16033
23	mala	4188
24	especial	2265
25	severa	22622
26	popular	3557
27	callada	30338
28	bella	8071
