0	bueno	1491
1	amable	6391
2	agradable	6495
3	inteligente	6460
4	tranquilo	5563
5	interesante	5524
6	cuidadoso	21895
7	atento	21076
8	educado	20529
9	divertido	5477
10	fuerte	3121
11	entusiasta	28043
12	importante	2208
13	intenso	14177
14	gentil	17683
15	.	1008
16	popular	3557
17	alegre	11798
18	sensible	11173
19	positivo	9151
20	especial	2265
21	dificil	17910
22	listo	3765
23	brillante	7057
24	bonito	6035
25	serio	2742
26	apasionado	27706
27	concentrado	21861
28	guapo	11095
