0	bueno	1491
1	importante	2208
2	satisfactorio	24568
3	valioso	14418
4	sencillo	6004
5	rentable	25523
6	facil	3476
7	interesante	5524
8	competitivo	22592
9	agradable	6495
10	dificil	17910
11	trabajador	11146
12	divertido	5477
13	eficaz	5566
14	duro	4710
15	alto	2690
16	util	2007
17	joven	3264
18	profesional	3722
19	competente	11417
20	rapido	20296
21	atractivo	11660
22	exigente	27493
23	eficiente	10854
24	efectivo	6658
25	prometedor	29613
26	recomendable	29369
27	ambicioso	20980
28	impresionante	9316
