0	jefe	3880
1	secretario	9851
2	comandante	9180
3	coronel	9861
4	responsable	5085
5	ayudante	15143
6	[unk]	3
7	teniente	9654
8	director	4144
9	alcalde	9426
10	capitán	5742
11	general	2197
12	presidente	3599
13	encargado	7916
14	militar	3428
15	interino	16802
16	inspector	15787
17	gobernador	8717
18	oficial	3844
19	sargento	12483
20	voluntario	13937
21	funcionario	10884
22	suplente	24612
23	superior	3471
24	cocinero	26178
25	ministro	7618
26	ingeniero	13468
27	retirado	15342
28	comisario	17103
