0	médica	8985
1	doctora	15908
2	viuda	16512
3	profesora	15423
4	lesbiana	28781
5	investigadora	28508
6	casada	13076
7	científica	9629
8	secretaria	16467
9	ganadora	22529
10	homosexual	24184
11	escritora	20854
12	abogada	21052
13	psiquiatra	21812
14	mujer	1729
15	autora	17191
16	soltera	21428
17	paciente	7140
18	independiente	5414
19	católica	12906
20	aceptada	20206
21	actriz	9463
22	desaparecida	23994
23	irene	24559
24	voluntaria	14497
25	enfermera	14053
26	estudiante	9949
27	hija	3462
28	médico	4271
