aceptable	1
adecuado	20
agradable	12
alegre	2
alemán	21
alto	13
amable	25
antiguo	19
atento	17
bueno	42
callado	11
cercano	21
cierto	8
común	17
conocido	30
correcto	34
definitivo	20
diferente	7
divertido	6
duro	5
débil	3
esencial	20
estable	16
estadounidense	3
exacto	8
famoso	23
feliz	42
fiable	10
fiel	13
francés	19
fuerte	46
funcional	14
fundamental	11
físico	10
genérico	6
grande	22
homosexual	16
honesto	21
humano	41
importante	49
imprescindible	7
independiente	38
indicado	12
indispensable	9
inglés	22
inmortal	9
inteligente	25
italiano	8
japonés	9
joven	31
largo	2
leal	9
libre	41
moderno	3
médico	23
natural	21
necesaria	2
necesario	38
negro	2
normal	38
nueva	6
nuevo	26
optimista	16
paciente	15
perfecto	20
poderoso	5
polaco	14
popular	15
posible	23
preciso	1
probable	22
profesional	10
puntual	1
real	3
reciente	14
recto	16
relevante	12
responsable	18
rico	6
ruso	5
seguro	14
sensible	8
serio	21
soltero	4
sordo	1
suficiente	24
tranquilo	20
tímido	14
viable	18
viejo	10
violento	8
válido	22
2021-09-12 10:48
