absoluto	6
actual	7
adecuado	19
agradable	19
alegre	12
alto	5
amable	25
amenazada	21
apto	3
atento	9
blanco	14
bueno	59
callado	3
chino	9
cierto	17
complicado	10
correcta	9
correcto	36
corto	3
definido	12
determinado	5
diferente	32
disponible	15
distinto	26
divertido	21
efectivo	6
enorme	4
especial	1
este	55
femenino	19
fuerte	28
gordo	21
grande	19
guapo	16
homosexual	2
humano	25
ideal	4
inteligente	23
intenso	5
interesante	13
largo	20
masculino	22
mayor	21
misterioso	6
nacional	13
necesario	17
negativo	12
negro	6
nuevo	22
oficial	16
peligroso	12
polaco	2
popular	7
posible	24
positivo	13
probable	6
raro	12
real	9
segura	16
seguro	5
serio	16
severo	4
sordo	12
tranquilo	14
viejo	23
2021-09-12 10:48
