agradable	38
alegre	5
alemana	21
alta	20
amable	38
autónoma	4
baja	8
bella	23
bonita	34
brillante	3
británica	6
buena	47
china	15
ciega	57
cristiana	33
diferente	14
divertida	20
débil	10
española	11
especial	11
estadounidense	5
estricta	21
feliz	52
fiel	11
francesa	23
fuerte	43
generosa	18
grande	21
guapa	29
hermosa	50
homosexual	25
humana	47
igual	11
importante	17
independiente	23
inglesa	19
inocente	15
inteligente	39
italiana	18
japonesa	16
joven	22
judía	37
leal	3
libre	20
lista	1
muda	16
normal	23
nueva	6
optimista	7
paciente	12
peligrosa	1
pequeña	19
poderosa	13
polaca	17
popular	12
positiva	13
profesional	6
puntual	1
real	20
religiosa	15
responsable	7
rica	12
rubia	4
rusa	20
sensible	10
sexy	5
suicida	14
tranquila	17
valiente	2
vieja	9
2021-09-12 10:48
