actriz	4
adolescente	5
adorable	9
adulta	7
agradable	38
alegre	5
alemana	21
alta	20
amable	38
amor	8
autónoma	4
baja	8
bella	23
bonita	34
brillante	3
británica	6
buena	47
católica	32
chica	20
china	15
ciega	57
confiable	4
cristiana	33
descendencia	9
diferente	14
divertida	20
dulce	33
débil	10
ejemplo	18
ella	35
ello	19
encantadora	12
enfermera	1
escritora	1
española	11
especial	11
estadounidense	5
estricta	21
feliz	52
fiel	11
francesa	23
fuerte	43
generosa	18
grande	21
griega	7
guapa	29
género	24
hembra	18
hermosa	50
hombre	19
homosexual	25
humana	47
igual	11
importante	17
independiente	23
inglesa	19
inocente	15
inteligente	39
irlandesa	8
italiana	18
japonesa	16
joven	22
judía	37
leal	3
lesbiana	61
libre	20
linda	18
lista	1
maravillosa	2
maternidad	21
matrimonio	6
muda	16
mujer	45
mujeres	17
musulmana	27
nacimiento	7
naturaleza	5
niña	15
normal	23
novia	16
nueva	6
optimista	7
otra	14
otro	3
paciente	12
pareja	21
peligrosa	1
pequeña	19
perfecta	16
persona	9
poderosa	13
polaca	17
popular	12
positiva	13
profesional	6
prostituta	8
puntual	1
real	20
religiosa	15
reservada	15
responsable	7
rica	12
rubia	4
rusa	20
sensible	10
sexo	25
sexos	15
sexy	5
solitaria	3
soltera	15
sueca	10
suicida	14
tranquila	17
valiente	2
varón	6
vieja	9
virgen	21
viuda	10
vulnerable	9
