adecuado	20
agradable	20
agradecido	15
amable	28
apropiado	11
bonito	5
buena	14
bueno	63
capaz	26
cercano	22
cierto	2
complicado	6
conocido	30
consciente	16
correcto	4
cristiano	18
culpable	31
desconocido	4
diferente	4
difícil	13
divertido	21
divino	21
débil	10
emocionante	11
encantador	24
especial	16
este	9
familiar	9
famoso	13
feliz	84
femenino	11
fuerte	15
fundamental	15
fácil	8
grande	16
guapo	10
homosexual	5
honesto	17
humano	79
humilde	1
identificado	10
importante	44
imprescindible	10
independiente	19
inocente	29
inteligente	31
interesante	25
invisible	3
joven	84
loco	16
malo	27
maravilloso	10
mejor	1
necesario	25
nuevo	13
orgulloso	9
original	8
peligroso	19
pequeño	23
perfecto	21
personal	10
poderoso	31
popular	18
posible	7
profesional	17
protagonista	21
querido	51
responsable	23
sabio	23
sencillo	4
sensible	3
valiente	9
verdadero	2
viejo	11
vivo	4
útil	9
2021-09-12 10:48
